"","document","topic","gamma"
"39632","505",36,0.00432631710856938
"39633","865",36,0.00399109460458822
"39634","1175",36,0.00287662524235072
"39635","506",36,0.00304678128687831
"39636","581",36,0.00272446959789728
"39637","809",36,0.00578367536021911
"39638","831",36,0.00432631710346651
"39639","1015",36,0.0023513535192455
"39640","1437",36,0.297070031689137
"39641","1296",36,0.0037040853818534
"39642","1360",36,0.00235135352218065
"39643","331",36,0.00272446959789722
"39644","1018",36,0.00745869332446472
"39645","1271",36,0.00235135352394011
"39646","1462",36,0.00304678128687831
"39647","884",36,0.00272446959789722
"39648","1318",36,0.00246382722205068
"39649","1192",36,0.0025876015169911
"39650","811",36,0.875598907483817
"39651","1150",36,0.00432631710346651
"39652","161",36,0.00304678132856792
"39653","1066",36,0.00224870035696853
"39654","868",36,0.00432631710346651
"39655","209",36,0.00399109458573402
"39656","115",36,0.00345558589497037
"39657","645",36,0.00519980820210755
"39658","1082",36,0.0037040853818534
"39659","1019",36,0.00345558589497038
"39660","1137",36,0.00370408539628779
"39661","237",36,0.00287662524235072
"39662","1311",36,0.00872163560675464
"39663","408",36,0.00399109458573402
"39664","1535",36,0.00345558589497038
"39665","995",36,0.00323833280127732
"39666","448",36,0.00370408543980208
"39667","1533",36,0.0025876015169911
"39668","546",36,0.00399109458573402
"39669","936",36,0.866652926047653
"39670","1428",36,0.00235135353134955
"39671","261",36,0.00519980820210755
"39672","44",36,0.00287662524235072
"39673","189",36,0.00345558589497037
"39674","935",36,0.00304678128687831
"39675","1286",36,0.0025876015169911
"39676","756",36,0.00287662524961741
"39677","824",36,0.00272446960701614
"39678","273",36,0.004326317103467
"39679","734",36,0.00323833279344371
"39680","249",36,0.00651524841624923
"39681","618",36,0.00304678128687831
"39682","434",36,0.00432631710346651
"39683","1403",36,0.096417284834858
"39684","257",36,0.00399109458573402
"39685","1390",36,0.00184579132087501
"39686","562",36,0.00472301558879561
"39687","565",36,0.696884573975805
"39688","653",36,0.0025876015169911
"39689","582",36,0.00304678128687831
"39690","187",36,0.00432631710346651
"39691","1480",36,0.00246382722205068
"39692","803",36,0.00399109458573402
"39693","1388",36,0.00246382722205068
"39694","1041",36,0.00399109472999005
"39695","1245",36,0.00345558589497037
"39696","1168",36,0.0034555858949704
"39697","429",36,0.00272446959945954
"39698","352",36,0.0528819306996132
"39699","1001",36,0.00272446962466558
"39700","1007",36,0.00287662524796112
"39701","1239",36,0.00304678139757818
"39702","1402",36,0.00345558589497037
"39703","1525",36,0.00287662535435901
"39704","388",36,0.00432631713373347
"39705","265",36,0.00287662524235072
"39706","1051",36,0.00323833279344371
"39707","175",36,0.00578367537580536
"39708","1345",36,0.00246382725232274
"39709","100",36,0.0025876015169911
"39710","74",36,0.00323833279344371
"39711","712",36,0.0704607035189137
"39712","153",36,0.00272446959789722
"39713","992",36,0.00519980826271038
"39714","976",36,0.00287662524235072
"39715","1181",36,0.0025876015169911
"39716","690",36,0.0037040853818534
"39717","1136",36,0.002587601522461
"39718","589",36,0.0661084532679139
"39719","211",36,0.0756164887878056
"39720","588",36,0.00258760153479343
"39721","1285",36,0.00345558589497037
"39722","642",36,0.122120777769468
"39723","337",36,0.0037040853818534
"39724","346",36,0.0528240585311133
"39725","718",36,0.00472301558879561
"39726","857",36,0.00323833279344371
"39727","444",36,0.0661084531516686
"39728","83",36,0.00258760152634086
"39729","595",36,0.00745869344962955
"39730","1108",36,0.00432631720763588
"39731","757",36,0.00399109463341209
"39732","467",36,0.00272446959789722
"39733","721",36,0.00472301558879561
"39734","1174",36,0.00246382726056101
"39735","1427",36,0.00519980820210755
"39736","226",36,0.00578367536021911
"39737","713",36,0.00578367545000116
"39738","1261",36,0.0037040854273429
"39739","411",36,0.00215463533637344
"39740","1071",36,0.00432631710346651
"39741","402",36,0.0705435337323624
"39742","243",36,0.00432631710346651
"39743","1472",36,0.00345558589497037
"39744","323",36,0.00432631710346651
"39745","459",36,0.00272446959789722
"39746","1400",36,0.00304678128687831
"39747","397",36,0.00399109458573402
"39748","27",36,0.00651524841624923
"39749","1295",36,0.00287662525950648
"39750","1042",36,0.00323833280232154
"39751","116",36,0.00399109458573402
"39752","1129",36,0.00399109466460612
"39753","719",36,0.00345558590414889
"39754","1387",36,0.0037040853818534
"39755","91",36,0.00872163566264796
"39756","726",36,0.0025876015169911
"39757","95",36,0.00519980820210755
"39758","276",36,0.00519980820210755
"39759","709",36,0.529392474511098
"39760","620",36,0.00745869332446472
"39761","1471",36,0.00472301558879561
"39762","194",36,0.00432631712054726
"39763","641",36,0.140127915393001
"39764","1208",36,0.00345558589497038
"39765","1355",36,0.00432631710346651
"39766","242",36,0.00304678128687831
"39767","347",36,0.00246382731562385
"39768","680",36,0.00399109458573402
"39769","31",36,0.00304678128687831
"39770","1396",36,0.0037040853818534
"39771","144",36,0.00287662528440271
"39772","1336",36,0.178480001450218
"39773","729",36,0.00399109458573402
"39774","788",36,0.0032383328008419
"39775","910",36,0.00345558590929131
"39776","159",36,0.0037040853818534
"39777","396",36,0.0024638272220513
"39778","1201",36,0.00432631710918924
"39779","634",36,0.00345558589497037
"39780","174",36,0.00323833280269856
"39781","1103",36,0.00578367543807384
"39782","262",36,0.00206812396686642
"39783","1171",36,0.00519980820210755
"39784","1362",36,0.00472301558879561
"39785","1268",36,0.0034555859220603
"39786","990",36,0.00578367536021911
"39787","572",36,0.00519980820210755
"39788","173",36,0.00246382725590975
"39789","1116",36,0.00287662524235205
"39790","424",36,0.00472301558879561
"39791","1307",36,0.00246382728254116
"39792","508",36,0.00323833279344371
"39793","601",36,0.00578367536021911
"39794","463",36,0.00272446959789722
"39795","583",36,0.0037040853818534
"39796","1305",36,0.00235135352743061
"39797","235",36,0.00432631710346651
"39798","1229",36,0.00432631710346651
"39799","410",36,0.00287662524235072
"39800","215",36,0.0661084532679135
"39801","608",36,0.00872163560675464
"39802","1300",36,0.00345558589497038
"39803","423",36,0.00370408538443398
"39804","41",36,0.00304678129262556
"39805","1413",36,0.00246382724840326
"39806","908",36,0.08831894382064
"39807","392",36,0.00246382722205068
"39808","480",36,0.00432631710346651
"39809","412",36,0.00323833279979932
"39810","114",36,0.00224870035696854
"39811","1381",36,0.00287662524235122
"39812","745",36,0.00246382730058087
"39813","1349",36,0.0037040853818534
"39814","1435",36,0.00258760154069243
"39815","596",36,0.0037040853818534
"39816","548",36,0.0037040853818534
"39817","77",36,0.00345558593125217
"39818","403",36,0.00304678128687831
"39819","1076",36,0.00304678128687831
"39820","1143",36,0.0018457913279637
"39821","482",36,0.00323833279344371
"39822","196",36,0.00399109460483339
"39823","1241",36,0.00224870035696853
"39824","377",36,0.00472301558879561
"39825","135",36,0.0025876015169911
"39826","1196",36,0.00345558592220696
"39827","606",36,0.00198829151965374
"39828","117",36,0.00345558590490945
"39829","260",36,0.00215463533082405
"39830","1134",36,0.00258760154279821
"39831","362",36,0.00578367542232804
"39832","792",36,0.00872163560675464
"39833","1096",36,0.0037040853818534
"39834","1202",36,0.00578367536021911
"39835","1460",36,0.0037040853818534
"39836","478",36,0.00472301558879561
"39837","1263",36,0.00345558589497038
"39838","340",36,0.00745869332446472
"39839","682",36,0.00345558589497038
"39840","1536",36,0.00206812396686644
"39841","432",36,0.00323833279344371
"39842","1013",36,0.0037040853968269
"39843","867",36,0.00519980820210754
"39844","903",36,0.00432631710346651
"39845","1112",36,0.89644149101051
"39846","1463",36,0.00246382722693055
"39847","1380",36,0.0661084532679109
"39848","1240",36,0.00323833291248708
"39849","807",36,0.00651524841624923
"39850","575",36,0.00304678131907988
"39851","637",36,0.00519980820210755
"39852","380",36,0.00370408552194111
"39853","972",36,0.00246382722205068
"39854","350",36,0.00399109458573402
"39855","488",36,0.00432631710346651
"39856","112",36,0.00304678128687865
"39857","949",36,0.00519980820210755
"39858","428",36,0.00287662525700397
"39859","52",36,0.00304678128687831
"39860","1187",36,0.0025876015169911
"39861","1133",36,0.00235135352174696
"39862","1453",36,0.00432631710346651
"39863","1495",36,0.00578367536021911
"39864","1073",36,0.00370408539992533
"39865","521",36,0.00304678128687831
"39866","1280",36,0.00345558589497037
"39867","1293",36,0.00872163569723014
"39868","1225",36,0.00578367536021911
"39869","1401",36,0.00323833279344371
"39870","560",36,0.00345558590578502
"39871","804",36,0.0513847689761514
"39872","1119",36,0.00206812396686643
"39873","1510",36,0.00399109458573402
"39874","552",36,0.0025876015169911
"39875","655",36,0.185883672201755
"39876","1425",36,0.00184579132087444
"39877","329",36,0.0422194029368344
"39878","1145",36,0.00345558589497037
"39879","751",36,0.0814755946155377
"39880","678",36,0.00432631710346651
"39881","1496",36,0.00246382722205069
"39882","1074",36,0.00272446959789722
"39883","455",36,0.00519980820210755
"39884","336",36,0.00287662524235079
"39885","109",36,0.00345558590936667
"39886","375",36,0.00345558590939189
"39887","876",36,0.174107105207881
"39888","124",36,0.00345558595383012
"39889","820",36,0.0023513535786762
"39890","1407",36,0.00345558589497038
"39891","234",36,0.00399109458573473
"39892","1518",36,0.0037040853818534
"39893","67",36,0.00578367545657878
"39894","954",36,0.0964172848428264
"39895","667",36,0.00872163560675464
"39896","541",36,0.00472301558879562
"39897","420",36,0.00345558589497037
"39898","324",36,0.00323833279344371
"39899","689",36,0.00287662524235072
"39900","937",36,0.00287662524235072
"39901","1399",36,0.00287662524235181
"39902","1104",36,0.00472301558879561
"39903","1199",36,0.00651524841625277
"39904","102",36,0.00323833283295686
"39905","981",36,0.00246382722205068
"39906","598",36,0.00345558589497038
"39907","748",36,0.00235135352786441
"39908","264",36,0.00399109463356381
"39909","818",36,0.00198829151965373
"39910","1415",36,0.00287662524544332
"39911","1097",36,0.00272446959789722
"39912","1026",36,0.0028766253048312
"39913","623",36,0.00472301558879561
"39914","88",36,0.00399109458573402
"39915","30",36,0.00304678129772424
"39916","580",36,0.00235135353254506
"39917","1341",36,0.00246382722205068
"39918","473",36,0.00272446959789722
"39919","989",36,0.00519980820210755
"39920","125",36,0.00519980820210755
"39921","1144",36,0.0039910945857675
"39922","300",36,0.00872163560675464
"39923","98",36,0.00345558589497038
"39924","433",36,0.0028766252869566
"39925","143",36,0.00272446959789722
"39926","649",36,0.0043263171959799
"39927","272",36,0.00323833279344371
"39928","805",36,0.00323833279344371
"39929","165",36,0.00287662524235094
"39930","1260",36,0.00246382722205068
"39931","1468",36,0.00432631710346651
"39932","863",36,0.00345558589497037
"39933","475",36,0.00578367536021911
"39934","70",36,0.00399109458573402
"39935","130",36,0.079956023515039
"39936","536",36,0.00519980820210755
"39937","1397",36,0.0023513535192455
"39938","898",36,0.00304678129640123
"39939","600",36,0.00872163560675464
"39940","1324",36,0.00519980820210755
"39941","516",36,0.00215463533082405
"39942","376",36,0.00399109458950336
"39943","1483",36,0.00472301558879561
"39944","566",36,0.424289450466583
"39945","567",36,0.505506862192233
"39946","599",36,0.232378498999106
"39947","492",36,0.348311937496106
"39948","96",36,0.00399109458573402
"39949","1474",36,0.00578367536021911
"39950","22",36,0.00304678128687831
"39951","454",36,0.00399109458573402
"39952","251",36,0.00472301570651836
"39953","1190",36,0.00399109461076772
"39954","528",36,0.0037040853818534
"39955","1289",36,0.00304678128687831
"39956","1486",36,0.00287662524235072
"39957","395",36,0.00432631712315324
"39958","928",36,0.00345558589497038
"39959","1169",36,0.00323833280394966
"39960","1423",36,0.00272446959789722
"39961","157",36,0.00472301558879561
"39962","871",36,0.00235135351924551
"39963","720",36,0.0037040853818534
"39964","1270",36,0.00246382722205068
"39965","466",36,0.00235135351928047
"39966","1188",36,0.00578367542258594
"39967","1464",36,0.00651524841624923
"39968","710",36,0.00432631710346651
"39969","438",36,0.0037040853818534
"39970","332",36,0.00287662524235072
"39971","277",36,0.00432631710346651
"39972","1319",36,0.0023513535192455
"39973","957",36,0.00287662524235072
"39974","905",36,0.00399109458573473
"39975","1149",36,0.00519980820210754
"39976","87",36,0.0037040853818534
"39977","882",36,0.0587244295472082
"39978","81",36,0.00651524841624923
"39979","1126",36,0.342642540100846
"39980","681",36,0.00345558589497038
"39981","343",36,0.00519980820210755
"39982","202",36,0.00399109458573402
"39983","418",36,0.00323833279344371
"39984","913",36,0.147528891845234
"39985","370",36,0.00399109458573402
"39986","1424",36,0.0025876015169911
"39987","963",36,0.00304678128687831
"39988","1534",36,0.00206812397792893
"39989","519",36,0.00370408539870829
"39990","489",36,0.674097227878785
"39991","627",36,0.00235135352518623
"39992","952",36,0.00304678128687831
"39993","184",36,0.00323833279344371
"39994","823",36,0.00472301583704788
"39995","245",36,0.00578367536021911
"39996","604",36,0.0037040853818534
"39997","877",36,0.00345558589497037
"39998","141",36,0.00472301565940789
"39999","1237",36,0.00432631710346651
"40000","471",36,0.00235135351924551
"40001","931",36,0.00304678130766197
"40002","1384",36,0.00399109458573402
"40003","1179",36,0.00399109458573402
"40004","54",36,0.00345558589497038
"40005","1016",36,0.00323833279809023
"40006","503",36,0.0051998092874066
"40007","873",36,0.00272446960346223
"40008","431",36,0.00287662524235072
"40009","507",36,0.00345558601535563
"40010","191",36,0.00258760155710225
"40011","783",36,0.00304678131169036
"40012","317",36,0.00370408540104902
"40013","1259",36,0.00472301558879561
"40014","38",36,0.00345558589497044
"40015","1121",36,0.00472301558879562
"40016","1048",36,0.00345558591516789
"40017","534",36,0.00272446959789722
"40018","830",36,0.00323833280593074
"40019","121",36,0.00345558590249178
"40020","914",36,0.00304678128687831
"40021","1332",36,0.00287662524235756
"40022","152",36,0.00519980820210754
"40023","1493",36,0.692798756871319
"40024","1475",36,0.00472301558879561
"40025","156",36,0.00272446959789722
"40026","781",36,0.0023513535192455
"40027","1251",36,0.00578367536021911
"40028","312",36,0.0671412227314943
"40029","527",36,0.00246382722207128
"40030","1456",36,0.00745869332446472
"40031","1272",36,0.380502495816935
"40032","1156",36,0.00519980820210755
"40033","356",36,0.00519980820210755
"40034","1173",36,0.184339629937878
"40035","813",36,0.00287662524235072
"40036","939",36,0.178081576214573
"40037","837",36,0.00432631710346651
"40038","131",36,0.0025876015169911
"40039","1501",36,0.00272446959789722
